Id|Name|County
18816|Annointed Medical Clinic|KAKAMEGA
18812|County Medicare Ltd (Maralal Nursing Home)|SAMBURU
18811|Kalima Dispensary|MAKUENI
18810|Montana Hospital|MOMBASA
18809|Tutini Dispensary|MAKUENI
18807|Dr Irimu Medical Clinic|NAIROBI
18805|Bodaki Medical Clinic|NAIROBI
18804|AHF Soko Clinic|MOMBASA
18802|Kamashia|KAKAMEGA
18801|Hamey Dispensary|GARISSA
18800|Oren Health Centre|KISUMU
18799|Ifo 2 Hospital|GARISSA
18798|Nist Dispensary|NYANDARUA
18796|Sasa Centre (Makadara)|NAIROBI
18795|Church Army Medical Clinic|NAIROBI
18793|Little Angels Medical Clinic|MACHAKOS
18792|New Hope Clinic (Nyamira)|NYAMIRA
18791|Sportlight Empowerment Group|NANDI
18790|Aphiaplus Drop-In Centre (Naivasha)|NAKURU
18789|Chuka University Dispensary|THARAKA-NITHI
18788|Muhamarani Dispensary|LAMU
18786|Nyandusi|SIAYA
18784|Lenana Hills Hospital|NAROK
18783|Axis Nursing Home|MOMBASA
18782|Chamuka (CDF) Dispensary|NYANDARUA
18781|Gatimu Health Centre|NYANDARUA
18780|Fountain of Hope Medical Clinic|MACHAKOS
18779|Mugai Dispensary|KAKAMEGA
18778|Dr Florence Murila (Ngong Road)|NAIROBI
18776|St Lukes Orthopaedic and Trauma Hospital|UASIN GISHU
18775|Kamarandi Dispensary|THARAKA-NITHI
18774|Port Florence Clinic|SIAYA
18772|Omosocho Medical Clinic (Manga)|NYAMIRA
18770|Andulus Medical Clinic|NAIROBI
18769|Al Amin Nursing Home|NAIROBI
18767|Marps Drop In Medical Centre|NAROK
18766|Sasa Centre|NAROK
18765|Jena Medical Clinic|TURKANA
18764|Akicha Medical Services|TURKANA
18762|Lang'ata Dispensary (Ruiru)|KIAMBU
18761|Spa Nursing Home|KIAMBU
18760|Kamuthini Dispensary|MAKUENI
18758|Jalsonga Medical Clinic|SIAYA
18754|Clinix Health Care (Kibra)|NAIROBI
18753|Mucharage Mlc|TRANS NZOIA
18751|Ash Community Health Centre|TRANS NZOIA
18749|Serena Beach Hotel & Spa Staff Clinic|MOMBASA
18748|Comfort The Chidren International (Ctc) Naivasha|NAKURU
18747|Vegpro Delamere Pivot Medical Clinic (Naivasha)|NAKURU
18746|Tionybei Medical Clinic|BARINGO
18745|Comboni Missionary Sisters Health Programm|NAIROBI
18744|Premium Health Services|NAIROBI
18743|Kariobangi EDARP|NAIROBI
18742|Kiptome Dispensary (Belgut)|KERICHO
18741|Vipawa Medical Services|NAIROBI
18740|Green Valley Clinic|VIHIGA
18739|Eagle Wings Medical Centre|NAIROBI
18738|Aga Khan University Hospital -New Machakos Medical|MACHAKOS
18737|Lobei Health Centre|TURKANA
18736|Huruma Medical Clinc|MERU
18735|Madaraka Health Services|MERU
18734|New Generation Clinic|MERU
18733|Makutano Medical Clinic (Meru)|MERU
18732|Kenya Assemblies of God Medical Clinic|MERU
18731|Meru Consultant Clinic|MERU
18730|Afya Medical Clinic (Meru)|MERU
18729|Kefra Clinic|MERU
18728|Dr Muthuri Jj Clinic|MERU
18727|Umoja Medical Clinic (Imenti North)|MERU
18726|Upendo Clinic|MERU
18725|Pedo Dispensary|KISUMU
18723|Diplomatic Medical Clinic|MERU
18721|Kandaria Medical Centre|KISUMU
18720|House of Hope Medical Centre|KISUMU
18719|Everest Medical|MERU
18717|Slopes Medical Clinic|MERU
18716|Dr Kiara Medical Clinic (Timau)|MERU
18714|Mummy Medical Clinic|MERU
18713|Pr Health Services|MERU
18712|Nazarene Sister's Dispensary Rwarera|MERU
18711|Philia Medical Clinic|MERU
18710|Tumaini Medical Clinic (Yatta)|MACHAKOS
18709|Ruiri Medical Centre|MERU
18708|Path Care Kenya|MERU
18707|Mutindwa Clinic and Lab|MERU
18704|Tumaini Medical Clinic (Meru)|MERU
18703|Gakoromone Health Care Clinic|MERU
18702|Mirigamieru Health Services|MERU
18701|Mayo Clinic|MERU
18699|Thuura Health Care|MERU
18698|Magana Medical Clinic|KIAMBU
18695|Khaburu Chemist (Ntima East)|MERU
18691|Mercy Mission Medical Dispensary|MAKUENI
18690|Maria Salus Infirmorum Dispensary|MAKUENI
18689|Kikule Dispensary|MACHAKOS
18688|Menengai Crator Dispensary|NAKURU
18686|Ngelani Dispensary|KITUI
18676|Mastoo Dispensary|NYANDARUA
18675|Huhoini Dispensary|LAIKIPIA
18673|Muthungue Dispensary|KITUI
18672|Jeytee|NAIROBI
18670|Karimaini Community Dispensary|KIRINYAGA
18669|Eldoret Rapha Medical Centre|UASIN GISHU
18668|Reinha Rosary Medical Clinic (Githunguri)|MACHAKOS
18666|Bingwa Dispensary|BOMET
18665|Lelaitich Dispensary|BOMET
18664|Koimiret Dispensary|BOMET
18663|Mashaallah Nursing Home-Habaswein|WAJIR
18662|Senate Health Services|NAIROBI
18661|Assumption Sisters Mbooni Clinic|MAKUENI
18660|Musoa SDA Dispensary|MAKUENI
18659|Florex Medical Clinic|NAKURU
18658|Mundoro Community Dispensary|KIAMBU
18657|Village Hope Core International|THARAKA-NITHI
18655|Philips Medical Clinic|MERU
18653|Meru Eye Care Services|MERU
18651|Wajir Tb Manyatta Sub - District Hospital|WAJIR
18648|Meru Lab Services|MERU
18647|Medicare Stores Chemist|MERU
18645|Friends Chemist|MERU
18643|Kithoka Chemist (Ntima East)|MERU
18640|Johani Chemist|MERU
18639|Mmak's Homecare Pharmacy|MERU
18635|Uzima Medical Services|MERU
18634|Soceno Pharmacy|MERU
18633|Dr Kiome Clinic|MERU
18632|Eye Care Centre|MERU
18631|Meridian Medical Centre (Meru)|MERU
18630|Gababa Dispensary|GARISSA
18629|CID HQS Dispensary|NAIROBI
18628|Uthiru Muthua Dispensary|NAIROBI
18626|Beggs Clinic|KAKAMEGA
18625|Mlimani Dispensary|KAKAMEGA
18624|Lumino Dispensary|KAKAMEGA
18623|Premier Medical Clinic|TURKANA
18621|Uzima Medicare Clinic|MERU
18619|Vichabem Medical Clinic|MERU
18618|Antodevi Medical Clinic|MERU
18617|Fathers Maternity and Health Services|KIAMBU
18616|GK Prisons Medium Dispensary|KERICHO
18613|Glory Health Clinic|NAIROBI
18612|Fremo Medical Centre|NAIROBI
18611|Lithi Clinic|NAIROBI
18610|Atela Dispensary|NYAMIRA
18608|Gachororo Health Centre|KIAMBU
18606|St Mark Medical Clinic (Shaabab)|NAKURU
18605|Mid-Town Reoproductive Health and Youth Friendly|NAKURU
18604|Ngenia Dispensary|LAIKIPIA
18603|St Mary's Mother & Child Medical Services|KIAMBU
18601|St Joseph Mission Dispensary Chumvini|TAITA TAVETA
18600|Salgaa Intergrated VCT|NAKURU
18599|North Star Alliance VCT|NAKURU
18598|PCEA Mwangaza Dispensary|NAKURU
18597|Mercylight Hospital|KIAMBU
18596|Kambu Model Health Centre|MAKUENI
18595|Shallom Dispensary|LAIKIPIA
18594|Joy Nursing Home and Maternity|NAIROBI
18593|SDA Health Services Likoni Road Clinic|NAIROBI
18592|Ravine Glory Health Care Services|BARINGO
18591|Meridian Medical Centre (Capital Centre)|NAIROBI
18590|Lengo Medical Clinic|NAIROBI
18589|Laikipia University Medical Centre|LAIKIPIA
18588|Bahari Medical Clinic Diani Beach|KWALE
18585|Gertrudes Chidrens Clinic (Ongata Rongai)|KAJIADO
18584|Chemses Dispensary|BUNGOMA
18583|Chemworemwo Dispensary|BUNGOMA
18582|Chesinende Dispensary|BUNGOMA
18581|Mlolongo Health Centre|MACHAKOS
18580|Mosobeti Dispensary|NYAMIRA
18579|Coping Centre|NAKURU
18578|Thigirichi Mukui|KIRINYAGA
18577|Kamujohn Medical Clinic|ELEGEYO-MARAKWET
18576|Mong'oni|NYAMIRA
18574|Strathmore University Medical Centre|NAIROBI
18573|Pona Medical and Eye Care Centre|KITUI
18572|Royal Run Medical Clinic|KWALE
18570|Jordan Medical Clinic (Ruiru)|KIAMBU
18569|Thaene Medical Clinic|MERU
18568|Family Nursing Home and Maternity  ( Mwingi Central)|KITUI
18567|Kanzui Dispensary|KITUI
18566|Nzinia Dispensary|KITUI
18565|Mutanda Dispensary|KITUI
18564|Chianda Dispensary (Rarieda)|SIAYA
18563|Chemwa Bridge Dispensary|BUNGOMA
18560|Jeikei Medical Clinic|KIAMBU
18559|Jacaranda Health Limited (Ruiru)|KIAMBU
18558|Kwihota Medical Clinic|KIAMBU
18557|Tumaini DICE -  Asembo Bay (Rarieda)|SIAYA
18556|Prescort Dispensary|KIAMBU
18555|Shalome Medical Clinic|KIAMBU
18554|Nazarene Medical Clinic|KIAMBU
18553|Marura Nursing Home (Ruiru)|KIAMBU
18552|Milcelt Medical Clinic|KIAMBU
18551|Syokithumbi Dispensary|KITUI
18550|Maseki Dispensary|KITUI
18549|Creadis Htc Centre|BUNGOMA
18548|St Paul Kiamuri (ACK) Dispensary|MURANG'A
18547|Rheno Medicare Clinic|NANDI
18546|County Medical Centre - Embu Ltd|EMBU
18545|Kasarani Medical Clinic Wote|MAKUENI
18543|Hope Worldwide Kenya VCT (Makadara)|NAIROBI
18542|St Francis of Assisi Dispensary|NAKURU
18538|Leo Surgery|KAJIADO
18537|St Paul Ithiki (ACK ) Dispensary|MURANG'A
18536|Mukanga Dispensary (Muranga North)|MURANG'A
18535|Adventist Centre For Care and Support (Kilimani)|NAIROBI
18534|Pinnacle Health Services|GARISSA
18532|Bidii Health Centre|TRANS NZOIA
18531|Koywech Dispensary|HOMA BAY
18530|Ragwe Dispensary|HOMA BAY
18529|Kivani Dispensary (Kitui West)|KITUI
18527|Quarry VCT Ongata Rongai|KAJIADO
18526|Kipyosit Dispensary|BOMET
18524|Kimuchul Dispensary|BOMET
18523|Nyongores Dispensary|KERICHO
18522|Kitaima Dispensary|KERICHO
18520|Sibayan Dispensary|KERICHO
18518|Nyeri Marps Project Clinic|NYERI
18517|Zennith Community Project|LAMU
18516|Kalulini Health Centre|KITUI
18515|St Raphael Dispensary|TRANS NZOIA
18514|Kathome Health Centre|KITUI
18512|Itando Mission of Hope and Health Centre|VIHIGA
18511|Olturoto Dispensary|KAJIADO
18509|Masimba Dispensary|KITUI
18508|Kanyongonyo Dispensary|KITUI
18507|Muselele Dispensary|KITUI
18506|Kapisimba Dispensary|BOMET
18505|KEMRI Mimosa|NAIROBI
18503|Tuungane Centre Awendo|MIGORI
18502|Tuungane Centre Rongo|MIGORI
18501|St Thomas The Apostle Athi Catholic Dispensary|MERU
18500|Ngieni Community Dispensary|KITUI
18497|Chepsire Dispensary|NANDI
18496|Pendo Medical Clinic|KWALE
18495|St Aloysius Gonzaga School Dispensary|NAIROBI
18493|Hope Worldwide Htc Centre|KAJIADO
18491|Namanga Wellness Centre|KAJIADO
18490|Shujaa Project Namanga|KAJIADO
18489|Grace Medical Clinic|BOMET
18488|Jacaranda Special School|NAIROBI
18486|Afya Health Care|NAIROBI
18485|Ruaraka Uhai Neema Hospital|NAIROBI
18484|Catholic Dispensary Kariobangi|NAIROBI
18482|Mavueni Dispensary|KILIFI
18481|DRIC (Naivasha)|NAKURU
18480|Mbuyu Dispensary|NYANDARUA
18478|Tumaini Medical Clinic (Kabaa)|MACHAKOS
18477|St Pauline Medical Clinic|MURANG'A
18476|The Mater Hospital Thika Satellite|KIAMBU
18475|Jamia Islamic Intergrated|GARISSA
18474|Cornerstone Medical Clinic (Nyeri Central)|NYERI
18473|Ngamwa Dispensary|NYERI
18472|Flomed Med Clinic|NAIROBI
18470|Levice Medical Clinic|MOMBASA
18468|Bar Hostess Empowerment Support Program VCT|NAIROBI
18467|Cheptarit Dispensary|NANDI
18465|St Clare Medical Clinic|NAIROBI
18464|Utawala Estate Health Centre|NAIROBI
18463|Mukuru Health Centre|NAIROBI
18462|Ndumoni Dispensary|KITUI
18461|The Kitui Marternity and Nursing Home|KITUI
18460|Lilongwe Community Health Care|MOMBASA
18459|Savannah Likoni Medical Centre|MOMBASA
18457|Derkale Dispensary|MANDERA
18456|Impact Research-Tuungane (Nyando)|KISUMU
18455|Westwood Medical Centre|KAJIADO
18454|Likoni HIV Resource Centre|MOMBASA
18453|Gatiruri Dispensary|EMBU
18452|Karerema Dispensary|EMBU
18451|Mulimani Medical Clinic|KAKAMEGA
18450|KWS VCT|MOMBASA
18449|Kwa Mutalia Dispensary|MACHAKOS
18447|Moogi Dispensary|KISII
18446|Nyanturago Health Centre|NYAMIRA
18445|Hessed Clinic Masiro|SIAYA
18444|Mufutu Medical Clinic|BUNGOMA
18443|Child Welfare Society of Kenya Medical Clinic|BUNGOMA
18442|Mbuni Dispensary|MACHAKOS
18441|Kitambaasye Dispensary|MACHAKOS
18440|Afya Medical Clinic (Nakuru)|NAKURU
18439|AIC Parkview Dispensary|NAKURU
18438|Sunton CFW Clinic|NAIROBI
18436|Oasis Medical Clinic|NAIROBI
18435|St Thomas Maternity|MOMBASA
18434|Muska Medical Centre|NAIROBI
18433|Karibaribi Dispensary|KIAMBU
18432|Makongeni Dispensary|KIAMBU
18430|Magina Health Center|KISUMU
18428|Afya Nursing Home (Moyale)|MARSABIT
18427|University of Nairobi Staff Students Clinic|MOMBASA
18426|Siala Kaduol|SIAYA
18425|Karbururi Dispensary|MARSABIT
18424|Rawana Dispensary|MARSABIT
18423|Badan-Rero Dispensary|MARSABIT
18422|Oriang Kanyadwera Dispensary|KISUMU
18421|Katolo-Manyatta Dispensary|KISUMU
18420|Nyakweri Dispensary|HOMA BAY
18418|Tesorie Dispensary|WAJIR
18417|Mamboleo Medical Clinic|KISUMU
18415|The Hope Medical Centre-Awasi|KISUMU
18414|Masaba Hospital Kisumu|KISUMU
18412|Nalis Medical Centre|KAJIADO
18410|Maina Kiganjo Health Clinic|NYERI
18409|St Veronica EDARP Clinic|NAIROBI
18408|St John's Community Centre|NAIROBI
18407|Just Meno Limited|NAIROBI
18406|Real Healthcare Medical Clinic|NAKURU
18405|St Christopher Dispensary|KAJIADO
18404|Al-Mumtaz Medical Clinic|GARISSA
18403|Nep Medical Centre|GARISSA
18402|Penda Health Medical Clinic|KAJIADO
18401|Kitengela Centre of Hope Medical Clinic|KAJIADO
18398|Ajam mission Health Centre|KAJIADO
18397|Makyau Dispensary|MACHAKOS
18396|Barding Dispensary|SIAYA
18395|Getrude Embakasi Clinic|NAIROBI
18394|Nairobi Earc St Anne Medical Clinic|NAIROBI
18393|3Kl Maternity & Nursing Home|KAJIADO
18391|Mugutha (CDF) Dispensary|KIAMBU
18390|Family Medical Centre (Ruai)|NAIROBI
18389|Dreamline Medical Clinic Kamulu|NAIROBI
18388|Divine Mercy Kariobangi|NAIROBI
18386|Saika Nursing Home|NAIROBI
18385|Kenya Association of Pofessional Counsellors (Kapc|NAIROBI
18383|Wema Medical Clinic-Mshomoroni|MOMBASA
18382|Afraha Maternity and Nursing Home|NAKURU
18381|Bargain Medical Clinic|NAKURU
18380|Peak Health Medical Centre|NAKURU
18379|Matutu Medical Clinic|NAKURU
18378|Cdn VCT|NAKURU
18377|Multipurpose Village Health Care Centre|NAKURU
18376|PCEA Upendo Health Centre|NAKURU
18374|Ziani Dispensary|KILIFI
18373|Helpers of Mary Dispensary|NAKURU
18370|Lomekwi Dispensary|TURKANA
18365|Mutanda Community Dispensary|KITUI
18364|Usiani Dispensary|KITUI
18362|Khalala Dispensary|BUNGOMA
18361|Eluche|KAKAMEGA
18360|Ngiitakito Dispensary|TURKANA
18359|Educational Assessment and Resource Centre|KAKAMEGA
18358|Kahaaro Dispensary|NYERI
18357|Kemsa Staff Clinic|NAIROBI
18356|Totoo Medical Clinic|KIAMBU
18355|Nasiger Dispensary|TURKANA
18354|Nakechichok Dispensary|TURKANA
18351|Meridian Medical Centre (Shimanzi/ganjoni)|MOMBASA
18350|Mwangaza Medical Clinic (Bakarani)|MOMBASA
18349|Mutithi Dispensary|MURANG'A
18348|Association of Physically Disabled of Kenya|NAIROBI
18346|Kamukuywa Dispensary|BUNGOMA
18345|Uon Thika Drop In Centre Ii (Chivpr)|KIAMBU
18344|Afya House Dispensary|NAIROBI
18342|Nyamira Royal Clinic|NYAMIRA
18340|Igorera Medical Clinic|KISII
18339|Gachua Catholic Dispensary|MERU
18338|Nehemiah International Dispensary|KISUMU
18337|Kabebero AIPCA Dispensary|NYERI
18336|Keragia Health Centre|KISII
18335|True Light Medical Clinic|NAIROBI
18334|Unity Maternity & Nursing Home|NAIROBI
18333|Jacky Medical Clinic|THARAKA-NITHI
18332|Galmagalla Nomadic Clinic|GARISSA
18331|Kiembeni Medical Clinic|MOMBASA
18330|Mavindu Dispensary|MAKUENI
18329|Children's Support Centre Emurembe|VIHIGA
18328|The Aga Khan University Hospital (Meru)|MERU
18327|The Karen Hospital (Meru)|MERU
18326|Rafiki Clinic|KIAMBU
18324|Pumzika Medical Care|KILIFI
18323|Vostrum Clinic|NAIROBI
18322|Partners In Prevention VCT Centre|UASIN GISHU
18321|Got Osimbo Dispensary|SIAYA
18320|Ligala Dispensary|SIAYA
18319|Arimi Clinic and Laboratory|EMBU
18318|Pacific Medical Clinic|TRANS NZOIA
18316|Kaunguni Dispensary|MAKUENI
18315|Bukwala SDA Dispensary|KAKAMEGA
18314|Rongai Orthopaedics Medical Services|KAJIADO
18313|Corner Clinic|TAITA TAVETA
18312|Bura Health Centre Taita|TAITA TAVETA
18311|New Mtongwe Medical Clinic|MOMBASA
18309|Mtoroni Dispensary|KILIFI
18308|GK Prison Clinic|KILIFI
18307|Rosewo VCT Centre|NAKURU
18305|St Patricks Dispensary|MOMBASA
18304|The Co-Operative University College of Kenya Dispe|NAIROBI
18303|St Luke's The Physician Medical Centre|KIAMBU
18302|Maweni Community Clinic|KILIFI
18301|Kemri Clinic|KISUMU
18299|Narok University College Clinic|NAROK
18298|Mother and Child Clinic Malindi|KILIFI
18294|Imani Prestige Health Care Limited|MACHAKOS
18297|Huruma Medical Clinic (Bamba)|KILIFI
18292|Matungulu Medical Centre|MACHAKOS
18291|Ahero Medical Centre|KISUMU
18290|Melkasons Clinic|KISUMU
18289|Mutunguru  Dispensary|MERU
18288|Grace Medical C|MERU
18287|Ludomic Clinic|EMBU
18286|Tom Mboyaschool Cp Clinic|MOMBASA
18285|Tumaini Childrens Home Out Patient Clinic(Kisauni)|MOMBASA
18284|Ngatu CDF|KAJIADO
18283|Wanganga Health Centre|KISUMU
18282|Glovnet VCT|NAIROBI
18281|Sunbeam Medical Centre|NAIROBI
18279|Mwafrika Institute of Development|BARINGO
18278|Healthways Medical Centre|NAIROBI
18273|Buruburu Friends Clinic|NAIROBI
18271|Bristal Park Hospital|NAIROBI
18269|Muchonoke Dispensary|EMBU
18268|Kogari Dispensary|EMBU
18267|Bomu Medical Centre (Mariakani)|KILIFI
18266|Mediheal Hospital Nakuru|NAKURU
18265|Losho Dispensary|NAROK
18264|GOK Prison Siaya|SIAYA
18263|Dzanikeni Medical Clinic|KILIFI
18260|Emali Model Health Centre|MAKUENI
18259|Riyadh Medical Clinic|SIAYA
18258|Tasia Family Medical Centre|KAJIADO
18257|Oloibon Medical Centre|MACHAKOS
18256|Mlolongo VCT|MACHAKOS
18255|Ray Comprehensive Youth Centre (Kanco)|MACHAKOS
18253|World Provision Centre VCT (Athi River)|MACHAKOS
18252|Ngiini Dispensary|MAKUENI
18250|Langi Kawino Dispensary|KISUMU
18247|Milaani Dispensary|MACHAKOS
18246|Katothya Dispensary|MACHAKOS
18245|Ndela Dispensary|MACHAKOS
18244|Kaewa Dispensary|MACHAKOS
18243|Uzima Medical Clinic (Nandi Central)|NANDI
18242|Mbwinjeru Methodist Dispensary|MERU
18240|Khayega Community Clinic|KAKAMEGA
18239|Family Health Centre (Embu)|EMBU
18238|Ngong Rapha Hospital|KAJIADO
18236|Cheboin Dispensary (Bureti)|KERICHO
18234|Wendani Medical Services|KIAMBU
18233|Umoja VCT Centre Stand Alone|NAIROBI
18230|Kauthulini Dispensary|MACHAKOS
18229|Wamboo Dispensary|MACHAKOS
18228|Kimathi University College Medical Clinic|NYERI
18227|Kagioini Catholic Dispensary|NYERI
18225|Nyaweri Deaf VCT|KISUMU
18224|Baraka Medical Clinic Kitengela|KAJIADO
18223|Aga Khan Clinic Kitengela|KAJIADO
18222|St John's Community Clinic Njiru|NAIROBI
18221|Ruai (SDA) Clinic|NAIROBI
18220|Dandora Medical Centre|NAIROBI
18219|St Alice (EDARP) Dandora|NAIROBI
18218|New Partner Initiative (Npi) Sasa Centre|NAIROBI
18217|Family Health Option of Kenya|NAIROBI
18216|Kitum Dispensary|TRANS NZOIA
18215|Ukuu MCK Dispensary|MERU
18214|Woodshaven Medical Centre|KAJIADO
18212|Kenya Ports Authority Staff Clinic|MOMBASA
18211|Railway Dispensary|MOMBASA
18210|Mlaleo Health Centre (MOH)|MOMBASA
18208|Busieso Dispensary|ELEGEYO-MARAKWET
18207|Kapchemuta Dispensary|ELEGEYO-MARAKWET
18204|Kokwongoi Dispensary|ELEGEYO-MARAKWET
18203|Wumiisyo Medical Clinic|MAKUENI
18200|Kalimoni Hospital (Ruiru)|KIAMBU
18199|Nyumbani Village Catholic Dispensary|KITUI
18198|St Judes Medical Clinic|NAKURU
18197|Edkar Health Services|KAJIADO
18196|Olive Medical Clinic Kitengela|KAJIADO
18195|Nairobi Women Hospital Ongata Rongai|KAJIADO
18192|Neema Medical Clinic Kitengela|KAJIADO
18191|Gertrudes Children Clinic (Kitengela)|KAJIADO
18190|St Paul's Hospital|KAJIADO
18189|Topcare Nursing Home|KAJIADO
18188|Chepkoiyo|KERICHO
18187|Mahandakini Dispensary|TAITA TAVETA
18186|Kipkundul Dispensary|ELEGEYO-MARAKWET
18185|Kapterit Dispensary|ELEGEYO-MARAKWET
18184|Ruiru Health Clinic|KIAMBU
18183|Dr Sharma Medical Clinic|KIAMBU
18182|Dr Ogaro Medical Clinic|UASIN GISHU
18180|Blue Haven Medical Clinic|KIAMBU
18179|St Michael Goodwill Medical Clinic|KIAMBU
18178|AAR Eldoret|UASIN GISHU
18177|Imani Hospital|UASIN GISHU
18176|Sex Workers Outreach Program (Lang'ata)|NAIROBI
18174|Mbiri (ACK) Dispensary|KIRINYAGA
18172|Life Water Ndege Mobile Clinic|NAKURU
18171|Administration Police Senior Staff College Dispens|KAJIADO
18169|Athi Complex Community Centre|MACHAKOS
18168|Kyazabe Medical Clinic|MACHAKOS
18166|Wajir North Nomadic Clinic|WAJIR
18165|Emahene Medical Clinic|KAKAMEGA
18164|Walmer Eye Clinic|KAKAMEGA
18162|Parayon Dispensary|WEST POKOT
18159|Nunguni Medical Clinic|MAKUENI
18148|Kapsang'ar Dispensary|WEST POKOT
18147|Gitombani Dispensary|THARAKA-NITHI
18146|Elis Medicare|THARAKA-NITHI
18145|Sikusi Dispensary|BUNGOMA
18144|Wote Medical Clinic|MAKUENI
18143|Ponya Medical Clinic|MAKUENI
18142|Urafiki Medical Clinic|KAJIADO
18141|Vicodec Medical Clinic|KAJIADO
18140|Ponya Surgicals Nursing Home|MAKUENI
18139|Makueni Medical Centre|MAKUENI
18138|sunshine family health Medicare centre|MAKUENI
18137|A To Z Quality Health Family Health Services|NAKURU
18136|Victoria Medical Centre|MAKUENI
18135|The Mercy Medical and Paediatric Health Care Clinic- Wote.|MAKUENI
18134|Eunik Highway Medical Clinic|MAKUENI
18133|Wote Health Clinic|MAKUENI
18132|Mutini Dispensary|MAKUENI
18131|Ngondu Medical Clinic|NAKURU
18129|Kimugu Dispensary|KERICHO
18128|Rural Education and Environmental Program|BUSIA
18127|Mubwekas Medical Clinic|BUSIA
18126|Busia Trailer Park Clinic|BUSIA
18123|Wahome Health Clinic|KILIFI
18121|Mombasa Roadside Wellness Centre|MOMBASA
18120|Buburi Community Clinic|BUSIA
18119|Cornestone Baptist Clinic|BUSIA
18118|Malkich Dispensary|ELEGEYO-MARAKWET
18116|PCEA Smyrna|KAJIADO
18115|St Basil's Catholic Dispensary|EMBU
18114|St Nicholas Medical Clinic|EMBU
18113|St Antony Medical Clinic|EMBU
18111|Nzoia Medical Centre|BUNGOMA
18110|Primarosa Flower Ltd|NYANDARUA
18106|Mathigu Road Medical Clinic|KIAMBU
18105|Transcon Wendo Medical Services|KIAMBU
18104|Mwisho Wa Lami Medical Clinic|NAKURU
18103|AIC Turi Health Centre|NAKURU
18102|Mutukanio ACK Dispensary|NAKURU
18101|Kakamega Police Line VCT|KAKAMEGA
18100|Kakamega VCT Centre (Stand Alone)|KAKAMEGA
18099|Nadunga Dispensary|TURKANA
18098|Port Health Dispensary Lokichoggio|TURKANA
18097|Bondo University Clinic|SIAYA
18096|Bondo Town VCT|SIAYA
18095|Matumbi Dispensary|KWALE
18094|Shammah Medical Clinic|KITUI
18093|Our Lady of Perpetual Sisters VCT (Bondo)|SIAYA
18091|Namenya CFW Clinic|BUSIA
18090|Ukasi Model Health Centre|KITUI
18088|Oloosirkon Dispensary|KAJIADO
18086|Oriang' Alwala Dispensary|KISUMU
18085|Meridian Medical Centre Ongata Rongai|KAJIADO
18084|Mariakani Cottage Hospital Ongatta Rongai|KAJIADO
18083|Kyambiti Dispensary|KITUI
18081|Awendo Jiwdendi|MIGORI
18080|Gatunga Model Health Centre|THARAKA-NITHI
18079|Kaliakakya Dispensary|KITUI
18077|Kiembe Dispensary|HOMA BAY
18076|Ng'odhe Dispensary (Main Land)|HOMA BAY
